"","Units","scenario","region","fuel","year","value","rundate"
"240","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2090,14.4703,2024-03-11 09:44:58
"241","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2095,13.6668,2024-03-11 09:44:58
"242","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2100,13.4517,2024-03-11 09:44:58
"243","1975$/GJ","PolicyReference","Africa_Southern","electricity",1975,6.58068,2024-03-11 09:44:58
"244","1975$/GJ","PolicyReference","Africa_Southern","electricity",1990,8.23158,2024-03-11 09:44:58
"245","1975$/GJ","PolicyReference","Africa_Southern","electricity",2005,7.96573,2024-03-11 09:44:58
"246","1975$/GJ","PolicyReference","Africa_Southern","electricity",2010,12.8124,2024-03-11 09:44:58
"247","1975$/GJ","PolicyReference","Africa_Southern","electricity",2015,13.1758,2024-03-11 09:44:58
"248","1975$/GJ","PolicyReference","Africa_Southern","electricity",2020,12.1195,2024-03-11 09:44:58
"249","1975$/GJ","PolicyReference","Africa_Southern","electricity",2025,14.1369,2024-03-11 09:44:58
"250","1975$/GJ","PolicyReference","Africa_Southern","electricity",2030,12.9402,2024-03-11 09:44:58
"251","1975$/GJ","PolicyReference","Africa_Southern","electricity",2035,12.3027,2024-03-11 09:44:58
"252","1975$/GJ","PolicyReference","Africa_Southern","electricity",2040,11.9568,2024-03-11 09:44:58
"253","1975$/GJ","PolicyReference","Africa_Southern","electricity",2045,12.0361,2024-03-11 09:44:58
"254","1975$/GJ","PolicyReference","Africa_Southern","electricity",2050,12.0523,2024-03-11 09:44:58
