"","Units","scenario","region","fuel","year","value","rundate"
"242","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2100,10.6161,2024-02-25 19:37:56
"243","1975$/GJ","Reference","Africa_Southern","electricity",1975,6.58068,2024-02-25 19:37:56
"244","1975$/GJ","Reference","Africa_Southern","electricity",1990,8.23158,2024-02-25 19:37:56
"245","1975$/GJ","Reference","Africa_Southern","electricity",2005,7.96573,2024-02-25 19:37:56
"246","1975$/GJ","Reference","Africa_Southern","electricity",2010,12.8124,2024-02-25 19:37:56
"247","1975$/GJ","Reference","Africa_Southern","electricity",2015,13.1758,2024-02-25 19:37:56
"248","1975$/GJ","Reference","Africa_Southern","electricity",2020,12.2093,2024-02-25 19:37:56
"249","1975$/GJ","Reference","Africa_Southern","electricity",2025,12.0023,2024-02-25 19:37:56
"250","1975$/GJ","Reference","Africa_Southern","electricity",2030,11.8046,2024-02-25 19:37:56
"251","1975$/GJ","Reference","Africa_Southern","electricity",2035,11.5512,2024-02-25 19:37:56
"252","1975$/GJ","Reference","Africa_Southern","electricity",2040,11.3215,2024-02-25 19:37:56
"253","1975$/GJ","Reference","Africa_Southern","electricity",2045,11.082,2024-02-25 19:37:56
"254","1975$/GJ","Reference","Africa_Southern","electricity",2050,10.7742,2024-02-25 19:37:56
"255","1975$/GJ","Reference","Africa_Southern","electricity",2055,10.4746,2024-02-25 19:37:56
"256","1975$/GJ","Reference","Africa_Southern","electricity",2060,10.1185,2024-02-25 19:37:56
"257","1975$/GJ","Reference","Africa_Southern","electricity",2065,9.74348,2024-02-25 19:37:56
"258","1975$/GJ","Reference","Africa_Southern","electricity",2070,9.36462,2024-02-25 19:37:56
"259","1975$/GJ","Reference","Africa_Southern","electricity",2075,9.00986,2024-02-25 19:37:56
"260","1975$/GJ","Reference","Africa_Southern","electricity",2080,8.70034,2024-02-25 19:37:56
"261","1975$/GJ","Reference","Africa_Southern","electricity",2085,8.40534,2024-02-25 19:37:56
"262","1975$/GJ","Reference","Africa_Southern","electricity",2090,8.08607,2024-02-25 19:37:56
"263","1975$/GJ","Reference","Africa_Southern","electricity",2095,7.7059,2024-02-25 19:37:56
"264","1975$/GJ","Reference","Africa_Southern","electricity",2100,7.65371,2024-02-25 19:37:56
"265","1975$/GJ","Reference","Africa_Western","elect_td_bld",1975,4.15549,2024-02-25 19:37:56
"266","1975$/GJ","Reference","Africa_Western","elect_td_bld",1990,11.3993,2024-02-25 19:37:56
"267","1975$/GJ","Reference","Africa_Western","elect_td_bld",2005,11.286,2024-02-25 19:37:56
"268","1975$/GJ","Reference","Africa_Western","elect_td_bld",2010,15.1093,2024-02-25 19:37:56
"269","1975$/GJ","Reference","Africa_Western","elect_td_bld",2015,14.1476,2024-02-25 19:37:56
"270","1975$/GJ","Reference","Africa_Western","elect_td_bld",2020,13.0626,2024-02-25 19:37:56
